Id,Predicted
36159,0.23263586
34426,0.05314943
33981,0.8920023
28052,0.04987321
28356,0.86288
1445,0.91622794
22436,0.72560656
13269,0.64790183
26085,0.79042965
8544,0.19206052
26258,0.8988661
33329,0.9333498
23629,0.8510734
39264,0.539974
38017,0.5256219
32806,0.8685104
34185,0.8201115
36313,0.81058407
24125,0.62355816
38762,0.14571543
4086,0.23694304
27243,0.82992995
27547,0.64210546
30103,0.77015364
37368,0.27246568
9928,0.8987031
29625,0.54270136
8536,0.8191695
20724,0.08598146
26058,0.7573137
9221,0.9325339
28633,0.975249
15594,0.9518786
11551,0.34577188
25797,0.42340848
34956,0.87409675
33553,0.98147947
3266,0.97034484
29175,0.76556015
15615,0.69932246
29901,0.91271585
8967,0.8005924
1653,0.53614706
30222,0.5222447
34501,0.06566847
26326,0.8380751
5362,0.6203466
2586,0.80814177
35576,0.93994164
24070,0.6183283
22377,0.22582974
18063,0.61569345
20762,0.8496289
39151,0.64267427
12344,0.9857636
944,0.8988806
22646,0.8928058
15055,0.8554045
22316,0.057045255
26633,0.6985447
34357,0.620666
8168,0.3842941
8575,0.5585581
29161,0.3346516
39051,0.61030215
10441,0.96080095
30372,0.87378603
33324,0.7390776
18283,0.94721466
31348,0.6146972
7325,0.028192623
13377,0.36348763
845,0.6709424
6536,0.94115585
20582,0.05359345
31005,0.04135829
33306,0.82126987
8081,0.7732879
25474,0.049556322
28361,0.9374747
19260,0.5176655
22276,0.3567803
2693,0.7147354
15076,0.7374057
34338,0.7659074
34107,0.21366784
34974,0.9242314
3676,0.15090714
28955,0.6723364
28930,0.935523
25891,0.54396003
2704,0.11685074
908,0.7417316
18613,0.8803088
34714,0.7400017
18879,0.22256243
38352,0.652204
9319,0.9268108
5830,0.7706285
10463,0.02126772
25067,0.16604525
28577,0.80484706
1812,0.92438924
38151,0.4936837
10862,0.8801576
38064,0.13155046
35105,0.8764398
1150,0.20202644
17322,0.7429846
19705,0.488717
34567,0.48795387
16879,0.49191576
12614,0.29767746
588,0.902324
1132,0.8878248
28893,0.8198386
30391,0.86115354
38993,0.72502506
30716,0.5100068
1117,0.91274595
37000,0.8532158
30767,0.8787437
2063,0.97049886
30597,0.27514905
35996,0.3507892
17393,0.20489328
3278,0.752944
19827,0.15206322
11407,0.5501072
9388,0.7781132
25555,0.7476302
7312,0.96223855
6261,0.020637462
38600,0.9250595
16361,0.07505099
26746,0.7056398
21038,0.12746136
24638,0.95509565
19162,0.2282597
1076,0.93620723
23877,0.8777134
30840,0.65033406
3650,0.21230309
20002,0.7870019
6964,0.8732187
30146,0.3355835
18650,0.5788355
25255,0.8591336
1070,0.32821372
30887,0.346796
1049,0.8587038
23667,0.42725614
16085,0.9621849
24026,0.7159506
6943,0.2512728
35921,0.77485627
1919,0.82278186
23399,0.9458343
28630,0.78669107
30625,0.74439347
23652,0.70720285
3078,0.9496283
384,0.95858204
3150,0.70674276
2609,0.12273745
20105,0.7259058
30984,0.07447437
9165,0.9645113
30731,0.4146727
31028,0.17311499
10833,0.8268685
17922,0.95790285
15667,0.22322859
7980,0.22239114
30331,0.77856743
15918,0.102348745
16357,0.5517942
7116,0.0389603
7239,0.011698681
28169,0.3234948
9779,0.9637442
6789,0.81730103
31053,0.0854704
29280,0.88690555
37254,0.59107846
25126,0.9144408
11079,0.7286273
21660,0.7274268
4087,0.6385072
31123,0.04737521
17364,0.880094
4234,0.82956123
2001,0.87932736
18426,0.6719466
28409,0.876639
9758,0.8763493
39042,0.236886
950,0.16213532
39157,0.6571263
935,0.9232424
32975,0.9773515
19614,0.8728878
5090,0.8214111
22834,0.13038932
763,0.88686764
18751,0.15186861
14490,0.65736526
16594,0.14831433
12160,0.9341613
1388,0.43218753
6374,0.9454078
22257,0.91236794
31237,0.13127644
33199,0.18705298
6594,0.27818644
28402,0.8997563
30971,0.91486186
3375,0.9630987
1324,0.23980173
31510,0.8894959
35155,0.97910005
19938,0.8872773
38612,0.6665729
6630,0.720697
15236,0.68861836
1765,0.15078501
11253,0.58935314
5902,0.90674275
11473,0.7240514
34640,0.6539938
12228,0.95259154
176,0.22031015
37467,0.9684369
6168,0.6540224
31362,0.86908066
26894,0.74364114
31368,0.89353865
28068,0.19584963
6323,0.21667233
36208,0.5270573
28043,0.7343896
2661,0.86389214
4414,0.8468962
12438,0.7345915
23960,0.89294505
12027,0.5623973
14526,0.7032164
35565,0.1449858
2151,0.5784348
32209,0.11172636
5216,0.046636313
31745,0.94073486
31817,0.083479285
29395,0.7675868
7881,0.018735351
14060,0.30792615
773,0.018943736
10778,0.23589309
36034,0.86924624
38980,0.88396835
23094,0.91846627
31489,0.6161271
759,0.354829
27895,0.97748166
15409,0.9363845
5511,0.2424789
36793,0.8521403
6342,0.03487405
21282,0.76069796
31740,0.1722069
14866,0.9200552
6177,0.8927065
2222,0.9729495
8020,0.87342757
29439,0.78721255
6268,0.97974306
5693,0.8053082
7062,0.35862753
33537,0.30547082
25086,0.959877
28836,0.12207143
17655,0.5333731
20965,0.57685524
855,0.8229332
24786,0.18493545
30958,0.95687836
20300,0.85753405
3352,0.3897255
25417,0.48749885
6143,0.8963069
11657,0.12367567
34997,0.033060297
5742,0.84848696
4476,0.06553256
31354,0.90434426
1468,0.15407977
20814,0.804767
18987,0.6574846
26114,0.023910005
4682,0.8257332
3170,0.5943715
35385,0.935291
28232,0.9067662
6467,0.91231513
15546,0.093679704
15781,0.75295025
7962,0.73027027
31957,0.68594676
27471,0.27292877
21180,0.18176602
19952,0.93871146
17784,0.6599564
24458,0.028582714
4211,0.1541148
2431,0.2043438
32045,0.5612627
35988,0.89257395
38305,0.82091403
36607,0.57294244
38949,0.6635153
29177,0.92172104
34627,0.042316627
14297,0.4017617
37129,0.039154604
10141,0.8846254
2130,0.07754063
2937,0.27530774
29422,0.48287517
14563,0.3957314
32146,0.729043
6442,0.07229676
27611,0.9807983
2278,0.93699753
32550,0.11623666
12689,0.9446058
31782,0.85843045
8493,0.9599976
25913,0.07102858
811,0.13598397
15042,0.5305533
33674,0.10675646
6298,0.79241604
27874,0.9132351
3761,0.6800244
4479,0.12398282
32293,0.2684377
18695,0.8357921
29431,0.70888156
7844,0.6534619
37498,0.24070567
27166,0.14964496
14547,0.19656579
7014,0.37892136
26685,0.8977445
22354,0.23680012
29111,0.22979662
8012,0.7347277
5537,0.5777059
29892,0.50818616
22938,0.7053952
15240,0.8646475
26568,0.0881359
2258,0.95255476
31483,0.85457975
26788,0.91809237
26507,0.9485428
32437,0.9788608
5807,0.729069
36643,0.98036057
27012,0.6581274
8103,0.96087986
33819,0.8113496
9607,0.14878392
14513,0.2513582
21908,0.23936632
6244,0.12382136
39265,0.52643555
15482,0.84431636
2791,0.8299714
4458,0.8309773
31566,0.9699387
36735,0.110788986
17179,0.89215434
38608,0.8128319
6046,0.91305333
6800,0.7656604
9018,0.04865971
11549,0.83150613
13200,0.73233837
9923,0.18142983
613,0.5837018
37874,0.14179195
16442,0.7747342
38901,0.5389635
393,0.798694
8377,0.46108302
31601,0.951517
18359,0.9252918
8691,0.8488156
25686,0.114984766
5007,0.82817525
4104,0.06233283
31494,0.7556716
34141,0.9800919
13331,0.9584262
32684,0.12830551
26759,0.8522069
29617,0.84182197
1500,0.9468084
12938,0.55715615
1793,0.18286908
25234,0.10054624
15350,0.9678472
5117,0.33072442
26671,0.5151808
38183,0.116080806
1495,0.05569745
10566,0.25369635
2829,0.05345252
16790,0.24113378
21713,0.09185554
38154,0.52350444
19886,0.2828564
2629,0.89585817
7407,0.9669182
7172,0.2325617
3956,0.18565613
14059,0.801152
32872,0.7375513
16058,0.9622024
6235,0.58717674
265,0.06690504
6164,0.0630358
4703,0.6742729
2679,0.9533758
15186,0.5799281
15184,0.9602156
33908,0.5042276
28815,0.028017273
25825,0.16916734
26816,0.8278765
36277,0.95914924
25730,0.25641593
26449,0.9187231
25053,0.7347412
23969,0.7815674
2868,0.8453782
31226,0.8870703
9531,0.7943845
32055,0.74869245
23898,0.2420977
22686,0.8202259
26386,0.91260165
35803,0.20746976
26379,0.10941716
35345,0.11237413
35384,0.54612076
6589,0.048853204
24553,0.57393336
38881,0.2926874
24609,0.12553632
17594,0.18593962
38495,0.08048394
27420,0.7854159
10855,0.8450341
31008,0.44656616
25527,0.7433054
483,0.29083848
36053,0.66850585
22532,0.29308861
23617,0.6958682
2449,0.5659054
26651,0.37569723
32674,0.81996495
19657,0.6160489
27303,0.93001246
33157,0.35384455
11196,0.05341062
2088,0.04267044
33294,0.2961038
2071,0.6161634
18276,0.2047164
3296,0.14339875
11208,0.72817796
27030,0.28366795
26137,0.10019478
33171,0.3005863
30147,0.31943324
2870,0.73254144
29780,0.8902778
23583,0.6931897
28441,0.7186699
38315,0.10229716
22002,0.7323943
38887,0.9604264
9022,0.9287507
5413,0.66039616
33271,0.108983986
10467,0.6474062
22328,0.724307
36756,0.09657119
16867,0.97853947
26170,0.18435255
23058,0.31657204
3273,0.71341676
23618,0.82795393
7225,0.7520637
6914,0.5247269
17582,0.047959607
7696,0.746926
26229,0.80614835
28218,0.97432715
11068,0.06593589
14149,0.43712276
22566,0.7133939
6332,0.67320734
8501,0.5825378
6885,0.9523088
1694,0.019383583
18881,0.9423061
1053,0.69343746
34412,0.98200905
15622,0.8434945
14145,0.16239792
33582,0.8206833
20501,0.9531194
8138,0.65208423
26145,0.6180263
25680,0.8989158
15366,0.88493365
28919,0.4491105
25661,0.28276625
28343,0.4384407
12464,0.20538503
22844,0.4912548
36288,0.90159166
18263,0.52275693
4364,0.9307428
1524,0.96460783
36821,0.97989386
17508,0.92835313
38125,0.5978519
13366,0.19850567
21104,0.94033086
9798,0.80698025
4765,0.86451906
30047,0.9103611
2079,0.038043022
31992,0.5796949
38648,0.93156946
33045,0.74613875
30351,0.9680972
39273,0.95263535
35662,0.9110846
28532,0.71669376
14543,0.9128881
36063,0.8169281
36767,0.4780469
37651,0.9669862
15181,0.14513513
9650,0.93668324
35997,0.77593833
27906,0.72502154
17814,0.92943066
19505,0.9287093
5046,0.9039686
1334,0.9672268
36014,0.41440654
1016,0.09267398
23377,0.15516426
32641,0.8902331
1027,0.12267585
24424,0.6573432
16517,0.93440604
12251,0.97378594
30704,0.98339945
5523,0.79552037
20933,0.98959094
19818,0.9567023
32631,0.97341496
22114,0.9817016
12382,0.8587437
36952,0.43279117
27548,0.32081944
11625,0.15884817
5592,0.88143724
2807,0.9733878
17054,0.9211423
36600,0.92279583
34623,0.95652
33656,0.9407117
12724,0.8097409
21802,0.83016574
7233,0.7262246
28538,0.9257871
20897,0.10390684
1157,0.89760405
32664,0.83707625
13998,0.9219441
35714,0.9158271
16871,0.86255527
34194,0.9565362
20981,0.13945593
33245,0.96389383
15720,0.9581172
13352,0.81862736
26063,0.22125456
7446,0.96487236
358,0.7043704
29146,0.97795516
840,0.9500934
12288,0.8629996
25498,0.6358077
37027,0.8632284
9213,0.86507356
23809,0.98502374
32164,0.9580875
32031,0.8158277
28131,0.5068665
37051,0.1052595
19315,0.9069134
18208,0.60912466
15747,0.93913126
27927,0.07774362
21506,0.89788145
34093,0.8585178
14371,0.9882533
12713,0.9729749
14713,0.97143555
24244,0.97982097
15420,0.34200907
21623,0.83613914
6415,0.75770533
9609,0.8019874
6925,0.32553345
28568,0.95459026
5246,0.9487876
24241,0.59644604
16109,0.9256196
22691,0.934365
7343,0.45959243
19596,0.8363047
12035,0.97234285
19271,0.5454711
30965,0.93183017
7755,0.9365571
16103,0.9061804
21993,0.27764824
8949,0.96581876
6756,0.64412236
5278,0.83992535
14066,0.70643
12595,0.9745608
27374,0.9289391
25393,0.94289196
31335,0.9841447
22278,0.9630475
13847,0.92044026
4281,0.060124137
38444,0.94769377
7658,0.95732814
25586,0.9491842
18978,0.8869933
8136,0.9015489
26336,0.9736104
2587,0.3082355
30057,0.3242852
34781,0.9694985
18597,0.9848053
26149,0.969914
34359,0.066070355
34045,0.9314497
27034,0.9051501
28641,0.9164509
33123,0.975031
39,0.8442973
7940,0.9492818
35792,0.9467642
7033,0.36060214
11244,0.8911782
27425,0.9282252
33869,0.7056906
16356,0.9693934
17076,0.18018076
21673,0.35799423
16125,0.92869145
29325,0.76592946
33569,0.3316292
24941,0.43172958
27763,0.98301494
30720,0.43091303
28298,0.8912806
16499,0.8696874
34198,0.9828767
24729,0.8838403
34439,0.7243669
975,0.2641389
21629,0.8132131
15046,0.68421745
3883,0.9687215
8167,0.1362044
14398,0.94770104
39156,0.9488139
9272,0.9764306
7668,0.87685263
3510,0.7463761
32555,0.8116625
38473,0.9296259
11510,0.9499396
24403,0.8894457
39087,0.14160106
20488,0.14176944
15092,0.9327385
31913,0.5464388
36513,0.30317745
10785,0.18697685
31759,0.9071944
12515,0.13975936
21446,0.9678448
5422,0.96665734
28899,0.7308944
36330,0.17758542
7661,0.8091046
24945,0.9792157
2156,0.94906425
16445,0.90119916
19480,0.127604
17270,0.6527128
7337,0.62025464
23291,0.9833332
4943,0.87561435
27280,0.034510177
4527,0.9423992
2261,0.89340127
23453,0.9192168
9192,0.92773336
15298,0.28441703
38485,0.89351946
4440,0.425038
33196,0.97149146
15088,0.96459556
27419,0.9367762
4654,0.4449563
10165,0.3620677
37827,0.94835436
8895,0.9119868
14619,0.95786935
23281,0.98868877
28769,0.7900372
30158,0.63919806
5982,0.6204676
1746,0.9696593
9770,0.064049676
11819,0.94390994
36271,0.42551157
30085,0.31853294
36354,0.9807103
25660,0.9576091
28852,0.95139265
4148,0.066457115
11764,0.08046184
3039,0.55351186
25013,0.8315584
6998,0.9737108
12098,0.26758626
21183,0.95452935
27581,0.9674344
11327,0.90474874
35908,0.8995882
22993,0.9837765
30588,0.84564024
5258,0.9750173
12526,0.93765986
8364,0.4187107
1401,0.72091645
34293,0.88002586
28772,0.62179875
23776,0.13345711
4322,0.901279
36780,0.4183367
15102,0.17244522
2423,0.90338236
8481,0.9722925
9556,0.98474056
15780,0.937369
8376,0.80482095
19037,0.77201366
38012,0.9383029
6828,0.98440695
35725,0.33405805
7680,0.9254939
20973,0.13606979
20893,0.73525965
3455,0.18240155
35364,0.8886159
39245,0.9509398
33787,0.16350134
7467,0.19008356
12723,0.4743944
10137,0.9461046
22760,0.9570543
21221,0.9408695
11571,0.11369746
33475,0.8900542
34020,0.92206913
1550,0.75119996
27138,0.86317575
22759,0.9294489
12915,0.9544431
9617,0.55809003
21754,0.434742
29743,0.06448881
6199,0.80701286
9843,0.9006851
26050,0.83733934
37873,0.96710557
38248,0.10962004
37187,0.73187244
13831,0.7817254
7217,0.14894232
2603,0.9801917
26387,0.97762215
22763,0.96270776
12824,0.44866228
22274,0.332927
15963,0.85966784
10350,0.8720023
16990,0.9363083
18141,0.9204854
5199,0.8634712
10724,0.8189462
14189,0.9734616
31267,0.9563699
21427,0.91756254
34849,0.9676101
34051,0.9548307
596,0.47264525
10439,0.9458109
5148,0.1447718
6849,0.33375028
31773,0.9272501
37477,0.9197418
16290,0.9613175
33635,0.9705422
31718,0.48592156
25262,0.9372674
29238,0.7324068
1503,0.9880342
8446,0.090950735
36533,0.09260887
6076,0.4723476
21346,0.530918
18531,0.942533
15028,0.19028006
34260,0.7762334
37800,0.06948648
595,0.78858644
1544,0.9330899
10991,0.5420338
11187,0.22888096
16798,0.9424502
18875,0.040727615
5160,0.58370364
37420,0.5177866
8722,0.18938097
14177,0.52740145
19997,0.10454314
10382,0.7551277
11346,0.83348894
6385,0.8267381
20206,0.21205823
20831,0.8056695
4244,0.21713684
33579,0.17650548
1647,0.13953099
3710,0.9494315
15476,0.9584608
36397,0.9333748
6224,0.07437579
24183,0.033847958
77,0.038137067
25204,0.7457045
23962,0.9346178
32782,0.043524113
16295,0.3559942
12010,0.97521347
10602,0.92627126
948,0.20245391
9361,0.26607972
30040,0.8824789
1399,0.03734567
13739,0.05701974
9320,0.6389598
18461,0.35129267
37506,0.02464739
14535,0.86507916
22553,0.113327175
26207,0.013009305
19706,0.8245936
17839,0.9368623
6328,0.096260265
9577,0.69677097
8877,0.13513346
17079,0.019674353
7336,0.030202355
22454,0.08328257
23997,0.029957226
38332,0.97519684
4042,0.041122597
34544,0.78725356
19809,0.597524
15162,0.07818898
3413,0.030606339
11293,0.5812368
20882,0.020612761
13664,0.8793216
15116,0.88806194
16706,0.07749733
27615,0.8204597
471,0.45579132
836,0.8014291
33175,0.031768177
7155,0.82994825
664,0.021186123
21284,0.050619613
30849,0.027910225
2271,0.854072
27872,0.7841432
22145,0.044115912
1390,0.19311018
16023,0.5746347
25273,0.69492126
34299,0.7825057
23964,0.18181694
19430,0.9051422
38698,0.7088288
20003,0.06653236
4025,0.07318665
35383,0.7041411
29089,0.029064251
24146,0.5546346
11411,0.06397321
25043,0.87093735
35807,0.117490165
15548,0.7064835
22822,0.90462816
6865,0.023921495
447,0.051598832
29240,0.9257935
27237,0.7360934
31636,0.1589023
34062,0.07087204
1557,0.15357336
10611,0.0324691
26202,0.14241126
15266,0.47199243
3579,0.122612104
12238,0.9664383
9622,0.4054019
15198,0.37092072
8225,0.87878287
5851,0.097371876
11768,0.009950346
4257,0.9070091
8110,0.03179444
26687,0.34095
22706,0.02590298
30426,0.8540837
26636,0.09570194
12162,0.9728928
6430,0.19540106
4139,0.8765947
36950,0.45212907
6651,0.7616673
35850,0.53120565
36862,0.090896286
26124,0.9544529
13214,0.15044978
2069,0.056527216
337,0.7168687
3397,0.9177857
39251,0.59643155
468,0.6129389
3730,0.12567303
37095,0.021453777
36776,0.8548574
3332,0.13116553
33523,0.45637137
32963,0.21885519
38279,0.10977984
30733,0.04864687
7089,0.06394342
5393,0.4739506
16022,0.0141799105
36705,0.7712198
1139,0.07372407
7420,0.8489416
8187,0.03853887
26042,0.5512001
1366,0.8972999
13224,0.035362594
14436,0.96994823
36591,0.06614472
38111,0.046937607
19424,0.5537387
14135,0.5973839
27827,0.035007287
17998,0.48941943
11795,0.7394077
12376,0.07523724
32165,0.061970312
22927,0.060327422
13640,0.34510952
14356,0.8192418
2477,0.8347509
22085,0.012024413
15549,0.95252925
13401,0.6462333
13987,0.37318993
27135,0.54939294
28308,0.6067208
13941,0.25861815
12587,0.098199755
6156,0.24207714
21085,0.037648506
36379,0.9171822
37676,0.030256739
29436,0.48148173
2982,0.71611166
19924,0.10309766
13696,0.05161333
23719,0.29356578
7515,0.87904716
23806,0.59059167
1867,0.9596382
34481,0.048278745
8778,0.019940838
1911,0.7545494
29112,0.8658719
11098,0.4921544
12696,0.11565643
10889,0.15744944
20330,0.8257107
36623,0.106967926
31854,0.39220062
38349,0.6643972
13176,0.49264532
24884,0.18572618
37522,0.6226153
38093,0.05459546
20479,0.3021021
3401,0.24133435
16133,0.4760463
12984,0.9418766
1441,0.78282976
2061,0.15467334
7317,0.35283569
20943,0.023371743
27631,0.049008936
5405,0.023536943
16907,0.9698954
19322,0.14707978
1026,0.82825166
32828,0.24873851
25177,0.039450653
3566,0.6846496
26203,0.9674172
8032,0.067808345
28800,0.65292174
10601,0.20977305
38645,0.82563937
9145,0.8291085
12126,0.9249777
19782,0.07374777
39250,0.019805027
15801,0.24806929
20197,0.021224568
26620,0.39903152
34515,0.050139595
1225,0.08774665
29021,0.09849402
31461,0.19102004
19790,0.33404258
5208,0.39449143
643,0.25961336
28974,0.053618245
15732,0.05763873
26365,0.25049478
29799,0.08081083
18944,0.9098087
22709,0.034304198
1297,0.13556337
7268,0.062081963
33614,0.07993301
10041,0.8942603
37070,0.4705864
22071,0.53604
24692,0.07235592
27038,0.06813377
17046,0.47131845
31463,0.9557503
8819,0.3200375
1872,0.9547379
31644,0.40663192
8399,0.057853
31172,0.9196297
20430,0.7435916
993,0.051601473
1989,0.78106815
35934,0.14170621
31722,0.75700986
13545,0.026709165
192,0.02166338
39244,0.034264404
34437,0.069933295
26874,0.08417619
9107,0.25434795
31588,0.92007184
20790,0.041969907
30714,0.6137539
29079,0.9049811
7416,0.045725625
6278,0.7989508
5520,0.042958904
4575,0.030730974
3356,0.8876997
16322,0.117643215
21086,0.02003961
27775,0.045564726
22600,0.0597596
11954,0.06644425
6934,0.33637708
26154,0.67410326
17316,0.7393154
23582,0.05537114
26910,0.13369915
2656,0.8654145
35884,0.18130676
34136,0.6199537
19199,0.5927409
2448,0.89196503
21488,0.28418645
21356,0.41310275
2250,0.7612075
17172,0.12737517
25975,0.47284463
22835,0.073346555
7837,0.45516208
23811,0.031008786
17908,0.017184399
27870,0.08727165
11023,0.04848321
3238,0.6869614
16511,0.18730289
7150,0.21103248
1175,0.06468827
3313,0.04769721
33187,0.03873419
34878,0.6555514
27249,0.53357863
7294,0.7311597
32995,0.058620162
17831,0.09899083
32095,0.0154593205
26573,0.11890132
5959,0.049707245
12350,0.077027306
6112,0.7257247
4432,0.15371796
36784,0.41951782
21027,0.09827317
26111,0.12323234
6389,0.09171735
10411,0.08434859
12642,0.40411302
21034,0.11553604
33875,0.2314763
20191,0.0313788
23926,0.09943647
35428,0.92326576
29552,0.25198993
22183,0.36397958
1739,0.10673136
20018,0.20546882
4225,0.021128785
25873,0.73391604
9706,0.96969706
28750,0.07220105
17874,0.047518138
9618,0.6140491
36741,0.057828948
14721,0.8401455
25735,0.7344287
23718,0.62643814
36340,0.72323906
15668,0.89002824
24479,0.6964784
8912,0.113241285
29025,0.05360005
29761,0.4148905
23309,0.037722167
13441,0.04172695
21582,0.0702405
28228,0.40705416
35457,0.7232988
6263,0.8941198
3250,0.08289251
23631,0.29537967
6893,0.35915118
21098,0.36391667
38662,0.33308104
31208,0.7010559
34507,0.178772
9971,0.107233115
2053,0.26880231
2935,0.2446935
7022,0.08721023
2565,0.3346344
18037,0.6091953
35235,0.13107683
25116,0.84550494
25744,0.46613297
37796,0.49004042
38860,0.35085008
2897,0.21298291
28201,0.48568717
33244,0.91139686
610,0.9642986
29447,0.084549665
16559,0.83083
28432,0.33058894
25684,0.016874712
26173,0.058118034
22542,0.1373503
1246,0.02479782
18425,0.14040774
16772,0.048206963
8892,0.85438704
31365,0.19763114
37441,0.67549014
37141,0.25070605
19077,0.68245953
11015,0.116923615
18244,0.60416484
24696,0.8677354
21782,0.10248774
39071,0.080844074
10592,0.42970955
8990,0.9732151
8520,0.81241226
17785,0.1357779
30943,0.93887573
2996,0.28953904
25368,0.06593153
28418,0.5301218
34420,0.6872944
25507,0.066053145
18421,0.9682255
5449,0.11403991
12321,0.4442473
12295,0.9526066
4176,0.04148905
19524,0.6795939
25609,0.9124017
26709,0.32665914
3795,0.014070677
20276,0.9583805
30405,0.9527968
8867,0.44906673
349,0.095739625
36349,0.8892137
34832,0.9430799
29631,0.9104364
7141,0.94835824
14671,0.055799622
25500,0.90292346
27797,0.88181657
31162,0.41501334
27000,0.24052848
11857,0.85667473
29820,0.054914225
35506,0.056109615
21553,0.15071782
27275,0.929634
20148,0.7320724
3752,0.8913951
13926,0.94437903
36743,0.9542084
28064,0.16876699
29943,0.40964943
30970,0.07725526
11875,0.03949199
14616,0.8574745
26345,0.77983207
19858,0.29742792
6581,0.82411766
15738,0.8775565
36681,0.32343483
33606,0.33308178
36214,0.59731334
9259,0.9563992
11996,0.67572206
16483,0.081433184
4692,0.93269277
12036,0.08314344
10897,0.2429893
30967,0.8665991
37486,0.22964162
9466,0.72284573
5828,0.53005475
474,0.56944907
4617,0.94748044
12099,0.2853126
4159,0.036904126
26255,0.05029908
32870,0.16714461
39227,0.07406937
12816,0.76193565
23990,0.09542417
34238,0.6023047
23848,0.95535237
1703,0.9614131
20600,0.55855215
32406,0.4052028
35564,0.5184496
12620,0.7386281
20788,0.5701847
20812,0.11406687
12242,0.9386185
501,0.21387973
38918,0.49817428
10759,0.80809206
16286,0.88751715
35486,0.1458081
38851,0.91668576
15155,0.29502895
15390,0.29786217
23778,0.14169279
19542,0.9566723
32611,0.97844404
35353,0.16857767
35846,0.92573124
38549,0.915596
38683,0.64183116
25978,0.9029123
18826,0.6885912
22821,0.86413354
34723,0.82333946
23484,0.20228876
2755,0.57793456
20836,0.14973013
10542,0.70362175
3070,0.6948294
5461,0.7483884
23554,0.8280159
7259,0.062205266
11355,0.933534
23999,0.8684078
22931,0.56044847
37792,0.07358584
28572,0.9507753
30066,0.9115985
8514,0.5514875
39089,0.13320631
9859,0.45033994
23247,0.08910382
6729,0.48208672
2578,0.33421212
25240,0.96750367
7775,0.41315743
9741,0.23860341
18538,0.35199326
2014,0.2208102
28344,0.972877
7906,0.2786075
38573,0.8659853
11539,0.4220763
26181,0.70133185
14525,0.096775815
31207,0.39006472
19422,0.78478944
23879,0.8409208
35271,0.12282397
34207,0.8089241
26656,0.0331703
37927,0.8959215
26960,0.8095909
7656,0.94497806
17830,0.9736385
10892,0.9319555
23421,0.45598102
14779,0.5823667
38739,0.96420395
26515,0.6069736
32211,0.5873218
25111,0.51790804
37723,0.7411874
18045,0.04973689
34833,0.26375023
24291,0.029891497
20641,0.71385884
27337,0.6942072
32813,0.8651035
6043,0.6742377
1607,0.08486915
21433,0.9638626
37159,0.9294634
30393,0.17677203
25497,0.9643609
39000,0.5218033
2116,0.5418382
24272,0.86556095
37037,0.91432905
24482,0.4742574
24284,0.9424783
10557,0.53234196
32086,0.9742053
25277,0.8006565
7400,0.56532276
33197,0.8486577
12432,0.74375343
26252,0.869879
14769,0.71430314
28818,0.8478653
33060,0.41225588
23822,0.9335097
36645,0.043446798
38134,0.9502827
24412,0.5886279
38771,0.9015347
28595,0.08619297
13252,0.9477045
24526,0.9078098
10338,0.8369903
2146,0.121036805
32072,0.28693774
13620,0.89318645
12570,0.26960677
29140,0.8355684
18667,0.7739931
4786,0.9650514
11836,0.9293523
933,0.3835325
7760,0.9737371
33252,0.8160299
37941,0.95251423
33342,0.44003227
16094,0.79719585
2078,0.51157564
38176,0.82388884
20653,0.13460878
9079,0.93380445
28464,0.83835554
13722,0.8431897
8607,0.22023733
21931,0.33058232
34873,0.7376615
11116,0.8980566
7967,0.7743808
30870,0.030589307
14290,0.9799785
28129,0.82954687
23864,0.57026064
4420,0.87585884
7761,0.73018223
35670,0.24745521
13290,0.83735025
31697,0.90875417
33870,0.89206934
27462,0.37524423
4083,0.9528292
18566,0.09640634
1083,0.83293337
34791,0.5222531
450,0.32425162
22661,0.5293489
16110,0.74508023
2132,0.82435966
4761,0.95213
32213,0.9444729
8154,0.3269872
13520,0.8998113
21455,0.97768366
38895,0.83103997
20499,0.8121886
8656,0.7639136
637,0.78655285
15124,0.96801555
21082,0.016915374
14994,0.8945442
38656,0.7894144
10474,0.7514294
9667,0.80749524
11775,0.87260497
6269,0.162749
31622,0.9413334
16184,0.75971085
13731,0.76478654
20974,0.16965953
37030,0.96085894
30805,0.40178996
6172,0.08454116
8204,0.3883796
31610,0.9188961
10732,0.041334502
29458,0.94335884
21142,0.84693
19570,0.79778886
628,0.13630554
11635,0.97854704
38994,0.017706484
21066,0.2645598
18648,0.97207606
5455,0.96958375
35631,0.348281
31679,0.73274124
602,0.8018628
23460,0.8101216
15836,0.17802534
12523,0.9249277
8674,0.84273154
23338,0.95617956
10122,0.056733873
36908,0.062011044
25045,0.8317851
5176,0.5967992
1577,0.8272119
9733,0.034153845
26289,0.6071478
14277,0.87245125
36940,0.8256137
38184,0.96393484
37519,0.14733224
2002,0.22642842
17500,0.021566384
9170,0.9542644
3200,0.8516154
32383,0.9495524
35691,0.605422
9949,0.9315531
30395,0.9110599
31091,0.31137535
32598,0.9662769
36241,0.78748864
20347,0.6083713
22978,0.14505659
12155,0.92173666
14681,0.955782
36180,0.45618615
10725,0.86193603
24249,0.892598
18097,0.88033533
34608,0.43669286
8203,0.26673338
27849,0.98349774
36011,0.088703044
13391,0.83187103
5165,0.70744175
36025,0.8825088
33391,0.5501322
25257,0.7596172
32867,0.9180982
38733,0.69684714
30199,0.8031361
15818,0.87537175
